objectID,isHighlight,accessionNumber,isPublicDomain,primaryImage,primaryImageSmall,constituents/0,department,objectName,title,culture,period,dynasty,reign,portfolio,artistRole,artistPrefix,artistDisplayName,artistDisplayBio,artistSuffix,artistAlphaSort,artistNationality,artistBeginDate,artistEndDate,objectDate,objectBeginDate,objectEndDate,medium,dimensions,creditLine,geographyType,city,state,county,country,region,subregion,locale,locus,excavation,river,classification,rightsAndReproduction,linkResource,metadataDate,repository,objectURL,tags/0,constituents/0/role,constituents/0/name,constituents/1/role,constituents/1/name,constituents/2/role,constituents/2/name,constituents/3/role,constituents/3/name,tags/1,tags/2,tags/3,tags/4,additionalImages/0,additionalImages/1,additionalImages/2,additionalImages/3,additionalImages/4,additionalImages/5,additionalImages/6,additionalImages/7,additionalImages/8,tags/5,tags/6,tags/7,tags/8,tags/9,tags/10,tags/11,tags/12,tags/13,additionalImages/9,additionalImages/10,additionalImages/11,additionalImages/12,tags/14,tags/15,tags/16,tags/17,constituents/4/role,constituents/4/name,additionalImages/13,additionalImages/14,additionalImages/15,additionalImages/16,additionalImages/17,additionalImages/18,additionalImages/19,additionalImages/20,additionalImages/21,additionalImages/22
645434,false,63.350.207.145.2.410,true,https://images.metmuseum.org/CRDImages/dp/original/DP866769_1.jpg,https://images.metmuseum.org/CRDImages/dp/web-large/DP866769_1.jpg,,Drawings and Prints,Print,"Card Number 110, Geraldine Ulmer, from the Actors and Actresses series (N145-2) issued by Duke Sons & Co. to promote Cross Cut Cigarettes",,,,,,Publisher,Issued by,"W. Duke, Sons & Co.","New York and Durham, N.C.",,"Duke, W. Sons & Co.",,1870,1920,1880s,1880,1889,Albumen photograph,Sheet: 2 5/8 × 1 7/16 in. (6.6 × 3.7 cm),"The Jefferson R. Burdick Collection, Gift of Jefferson R. Burdick",,,,,,,,,,,,Photographs,,,2019-02-01T10:50:49.477Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/645434,Portraits,Publisher,"Issued by W. Duke, Sons &amp; Co.",,,,,,,Women,Cats,Actors,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
501247,false,89.4.631,true,https://images.metmuseum.org/CRDImages/mi/original/DP-13780-001.jpg,https://images.metmuseum.org/CRDImages/mi/web-large/DP-13780-001.jpg,,Musical Instruments,Wakan-chan-cha-gha (frame drum),Wakan-chan-cha-gha (frame drum),"Native American (Sioux, possibly)",,,,,Maker,,Sioux or Dakota tribe,,,Sioux or Dakota tribe,,,,late 19th century,1850,1900,"Wood, skin",D. 3 × Diam. 10 5/8 in. (7.6 × 27 cm),"The Crosby Brown Collection of Musical Instruments, 1889",,,Great Plains,,United States,,,,,,,Membranophone-double-headed / frame drum,,,2019-07-26T03:00:41.71Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/501247,Birds,Maker,Sioux or Dakota tribe,,,,,,,Cats,,,,https://images.metmuseum.org/CRDImages/mi/original/DP-13780-002.jpg,https://images.metmuseum.org/CRDImages/mi/original/DP-13780-004.jpg,https://images.metmuseum.org/CRDImages/mi/original/DP-13780-005.jpg,https://images.metmuseum.org/CRDImages/mi/original/DP-13780-003.jpg,https://images.metmuseum.org/CRDImages/mi/original/DP-13780-006.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
659123,false,35.75.3(22),true,https://images.metmuseum.org/CRDImages/dp/original/DP364584.jpg,https://images.metmuseum.org/CRDImages/dp/web-large/DP364584.jpg,,Drawings and Prints,Books Prints Ornament & Architecture,"Essempio di recammi, page 11 (verso)",,,,,,Author,,Giovanni Antonio Tagliente,"Italian, Venice ca. 1465–1528 Venice",,"Tagliente, Giovanni Antonio",Italian,1465,1528,1530,1530,1530,Woodcut,Overall: 7 13/16 x 6 3/16 x 3/8 in. (19.8 x 15.7 x 1 cm),"Harris Brisbane Dick Fund, 1935",,,,,,,,,,,,Books,,,2019-05-14T03:00:46.757Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/659123,Dragons,Author,Giovanni Antonio Tagliente,Publisher,Giovanni Antonio di Nicolini da Sabio e i fratelli,,,,,Camels,Cats,Horses,Dogs,,,,,,,,,,Rabbits,Rams,Urns,,,,,,,,,,,,,,,,,,,,,,,,,,
647961,false,63.350.208.145.6.77,true,https://images.metmuseum.org/CRDImages/dp/original/DP840310.jpg,https://images.metmuseum.org/CRDImages/dp/web-large/DP840310.jpg,,Drawings and Prints,Photograph,"Card Number 68, Sadie Roosevelt, from the Actors and Actresses series (N145-6) issued by Duke Sons & Co. to promote Duke Cigarettes",,,,,,Publisher,Issued by,"W. Duke, Sons & Co.","New York and Durham, N.C.",,"Duke, W. Sons & Co.",,1870,1920,1880s,1880,1889,Albumen photograph,Sheet: 2 11/16 × 1 3/8 in. (6.8 × 3.5 cm),"The Jefferson R. Burdick Collection, Gift of Jefferson R. Burdick",,,,,,,,,,,,Photographs,,,2019-02-01T10:50:49.477Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/647961,Portraits,Publisher,"Issued by W. Duke, Sons &amp; Co.",,,,,,,Women,Cats,Actresses,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
648546,false,63.350.208.145.7.197,true,https://images.metmuseum.org/CRDImages/dp/original/DP840534.jpg,https://images.metmuseum.org/CRDImages/dp/web-large/DP840534.jpg,,Drawings and Prints,Photograph,"Card Number 517, Flora Walsh, from the Actors and Actresses series (N145-7) issued by Duke Sons & Co. to promote Duke Cigarettes",,,,,,Publisher,Issued by,"W. Duke, Sons & Co.","New York and Durham, N.C.",,"Duke, W. Sons & Co.",,1870,1920,1880s,1880,1889,Albumen photograph,Sheet: 2 11/16 × 1 3/8 in. (6.8 × 3.5 cm),"The Jefferson R. Burdick Collection, Gift of Jefferson R. Burdick",,,,,,,,,,,,Photographs,,,2019-02-01T10:50:49.477Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/648546,Girls,Publisher,"Issued by W. Duke, Sons &amp; Co.",,,,,,,Portraits,Cats,Actors,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
646604,false,63.350.208.145.3.184,true,https://images.metmuseum.org/CRDImages/dp/original/DP839856.jpg,https://images.metmuseum.org/CRDImages/dp/web-large/DP839856.jpg,,Drawings and Prints,Photograph,"Card Number 619, Flora Walch, from the Actors and Actresses series (N145-3) issued by Duke Sons & Co. to promote Cross Cut Cigarettes",,,,,,Publisher,Issued by,"W. Duke, Sons & Co.","New York and Durham, N.C.",,"Duke, W. Sons & Co.",,1870,1920,1880s,1880,1889,Albumen photograph,Sheet: 2 11/16 × 1 3/8 in. (6.8 × 3.5 cm),"The Jefferson R. Burdick Collection, Gift of Jefferson R. Burdick",,,,,,,,,,,,Photographs,,,2019-02-01T10:50:49.477Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/646604,Girls,Publisher,"Issued by W. Duke, Sons &amp; Co.",,,,,,,Portraits,Cats,Actors,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
647477,false,63.350.208.145.5.109,true,https://images.metmuseum.org/CRDImages/dp/original/DP840142.jpg,https://images.metmuseum.org/CRDImages/dp/web-large/DP840142.jpg,,Drawings and Prints,Photograph,"Card Number 217, Charlotte Perry, from the Actors and Actresses series (N145-5) issued by Duke Sons & Co. to promote Cameo Cigarettes",,,,,,Publisher,Issued by,"W. Duke, Sons & Co.","New York and Durham, N.C.",,"Duke, W. Sons & Co.",,1870,1920,1880s,1880,1889,Albumen photograph,Sheet: 2 11/16 × 1 3/8 in. (6.8 × 3.5 cm),"The Jefferson R. Burdick Collection, Gift of Jefferson R. Burdick",,,,,,,,,,,,Photographs,,,2019-02-01T10:50:49.477Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/647477,Portraits,Publisher,"Issued by W. Duke, Sons &amp; Co.",,,,,,,Women,Cats,Actresses,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
662262,false,37.47.1(46),true,https://images.metmuseum.org/CRDImages/dp/original/DP361736.jpg,https://images.metmuseum.org/CRDImages/dp/web-large/DP361736.jpg,,Drawings and Prints,Book Prints Ornament & Architecture,"Trionfo Di Virtu. Libro Novo..., page 24 (recto)",,,,,,Publisher,,Matteo Pagano,"Italian, 1515–1588",", Venice","Pagano, Matteo",Italian,1515,1588,1563,1563,1563,Woodcut,Overall: 9 13/16 x 7 7/8 in. (25 x 20 cm),"Harris Brisbane Dick Fund, 1937",,,,,,,,,,,,Books,,,2019-05-14T03:00:46.757Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/662262,Camels,Publisher,Matteo Pagano,,,,,,,Cats,Deer,Goats,Lions,,,,,,,,,,Monkeys,Rabbits,Sheep,Urns,Books,Dragons,Dogs,Horses,Vases,,,,,,,,,,,,,,,,,,,,
742519,false,59.533.838,true,https://images.metmuseum.org/CRDImages/dp/original/DP873708.jpg,https://images.metmuseum.org/CRDImages/dp/web-large/DP873708.jpg,,Drawings and Prints,Print,The Corporal in Good Quarters,,,,,,Artist,,Thomas Rowlandson,"British, London 1757–1827 London",,"Rowlandson, Thomas",,1757,1827,"July 18, 1802",1802,1802,Hand-colored etching,Sheet: 11 5/8 in. × 9 in. (29.6 × 22.8 cm),"The Elisha Whittelsey Collection, The Elisha Whittelsey Fund, 1959",,,,,,,,,,,,Prints,,,2019-02-01T10:50:49.477Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/742519,Men,Artist,Thomas Rowlandson,,,,,,,Women,Cats,Dogs,Drinking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
742520,false,59.533.839,true,https://images.metmuseum.org/CRDImages/dp/original/DP873707.jpg,https://images.metmuseum.org/CRDImages/dp/web-large/DP873707.jpg,,Drawings and Prints,Print,The Corporal in Good Quarters,,,,,,Artist,,Thomas Rowlandson,"British, London 1757–1827 London",,"Rowlandson, Thomas",,1757,1827,"July 18, 1802",1802,1802,Hand-colored etching,Sheet: 10 13/16 × 8 1/8 in. (27.4 × 20.6 cm),"The Elisha Whittelsey Collection, The Elisha Whittelsey Fund, 1959",,,,,,,,,,,,Prints,,,2019-02-01T10:50:49.477Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/742520,Food,Artist,Thomas Rowlandson,,,,,,,Men,Women,Cats,Dogs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
742588,false,59.533.904,true,https://images.metmuseum.org/CRDImages/dp/original/DP873747.jpg,https://images.metmuseum.org/CRDImages/dp/web-large/DP873747.jpg,,Drawings and Prints,Print,"Diana in the Straw, or A Treat for Quornites",,,,,,Artist,,Thomas Rowlandson,"British, London 1757–1827 London",,"Rowlandson, Thomas",,1757,1827,"January 1, 1804",1804,1804,Hand-colored etching,Sheet: 13 9/16 × 10 1/16 in. (34.4 × 25.6 cm),"The Elisha Whittelsey Collection, The Elisha Whittelsey Fund, 1959",,,,,,,,,,,,Prints,,,2019-02-24T03:00:47.23Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/742588,Satire,Artist,Thomas Rowlandson,Publisher,S. W. Fores,,,,,Cats,Dogs,Men,Women,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
739825,false,59.533.674,true,https://images.metmuseum.org/CRDImages/dp/original/DP872769.jpg,https://images.metmuseum.org/CRDImages/dp/web-large/DP872769.jpg,,Drawings and Prints,Print,Tax Gatherer,,,,,Country Characters,Artist,,Thomas Rowlandson,"British, London 1757–1827 London",,"Rowlandson, Thomas",,1757,1827,"August 30, 1799",1799,1799,Hand-colored etching,"Sheet: 10 5/16 × 8 7/16 in. (26.2 × 21.4 cm)
Plate: 9 3/4 × 7 7/8 in. (24.8 × 20 cm)","The Elisha Whittelsey Collection, The Elisha Whittelsey Fund, 1959",,,,,,,,,,,,Prints,,,2019-02-01T10:50:49.477Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/739825,Men,Artist,Thomas Rowlandson,Artist,After George Moutard Woodward,Publisher,"Rudolph Ackermann, London",,,Women,Cats,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
700952,false,2015.653.26,true,https://images.metmuseum.org/CRDImages/dp/original/DP861605.jpg,https://images.metmuseum.org/CRDImages/dp/web-large/DP861605.jpg,,Drawings and Prints,Print,"Benjamin West's First Effort in Art, from ""Illustrated London News""",,,,,,Artist,After,Edward Matthew Ward,"British, London 1816–1879 Windsor",,"Ward, Edward Matthew",,1816,1879,"May 12, 1849",1849,1849,Wood engraving,"Image: 6 9/16 × 8 1/8 in. (16.6 × 20.7 cm)
Sheet: 7 in. × 8 3/8 in. (17.8 × 21.2 cm)","Gift of Donato Esposito, 2015",,,,,,,,,,,,Prints,,,2019-02-01T10:50:49.477Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/700952,Drawing,Artist,After Edward Matthew Ward,Subject,Benjamin West,,,,,Interiors,Boys,Infants,Women,,,,,,,,,,Cats,,,,,,,,,,,,,,,,,,,,,,,,,,,,
700956,false,2015.653.30,true,https://images.metmuseum.org/CRDImages/dp/original/DP861604.jpg,https://images.metmuseum.org/CRDImages/dp/web-large/DP861604.jpg,,Drawings and Prints,Print,"The Grace, from ""Illustrated London News""",,,,,,Artist,After,Frederick Goodall,"British, London 1822–1904 London",,"Goodall, Frederick",,1822,1904,"June 14, 1851",1851,1851,Wood engraving,"Image: 6 3/4 × 8 15/16 in. (17.2 × 22.7 cm)
Sheet: 7 1/4 × 9 3/16 in. (18.4 × 23.4 cm)","Gift of Donato Esposito, 2015",,,,,,,,,,,,Prints,,,2019-02-01T10:50:49.477Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/700956,Boys,Artist,After Frederick Goodall,,,,,,,Girls,Men,Women,Cats,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
697839,false,2016.360.1–.9,true,https://images.metmuseum.org/CRDImages/dp/original/DP862842.jpg,https://images.metmuseum.org/CRDImages/dp/web-large/DP862842.jpg,,Drawings and Prints,Prints,Enigmes Joyeuses pour les Bons Esprits,,,,,,Artist,,Jan van Haelbeeck,"Flemish, active Paris (and Copenhagen?), ca. 1600–1630, died Paris, ca. 1630",,"van Haelbeeck, Jan",,1595,1635,ca. 1615,1610,1620,Copper engravings,Each: 4 5/16 × 5 1/2 in. (11 × 14 cm),"Mary Oenslager Fund, 2016",,,,,,,,,,,,Prints,,,2019-02-01T10:50:49.477Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/697839,Interiors,Artist,Jan van Haelbeeck,Artist,Jean Leclerc IV,,,,,Women,Cats,Dogs,,https://images.metmuseum.org/CRDImages/dp/original/DP862843.jpg,https://images.metmuseum.org/CRDImages/dp/original/DP862844.jpg,https://images.metmuseum.org/CRDImages/dp/original/DP862845.jpg,https://images.metmuseum.org/CRDImages/dp/original/DP862846.jpg,https://images.metmuseum.org/CRDImages/dp/original/DP862847.jpg,https://images.metmuseum.org/CRDImages/dp/original/DP862848.jpg,https://images.metmuseum.org/CRDImages/dp/original/DP862849.jpg,https://images.metmuseum.org/CRDImages/dp/original/DP862841.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
736334,false,56.567.20,true,https://images.metmuseum.org/CRDImages/dp/original/DP871816.jpg,https://images.metmuseum.org/CRDImages/dp/web-large/DP871816.jpg,,Drawings and Prints,Print,Manager & Spouter,,,,,,Etcher,,Thomas Rowlandson,"British, London 1757–1827 London",,"Rowlandson, Thomas",,1757,1827,"July 1, 1802",1802,1802,"Hand-colored etching, stipple and aquatint",Sheet: 11 in. × 13 5/8 in. (27.9 × 34.6 cm),"The Elisha Whittelsey Collection, The Elisha Whittelsey Fund, 1956",Published in,London,,,,,,,,,,Prints,,,2019-02-01T10:50:49.477Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/736334,Actors,Etcher,Thomas Rowlandson,Artist,After Henry Wigstead,Publisher,S. W. Fores,Subject,David Garrick,Servants,Interiors,Men,Women,,,,,,,,,,Cats,,,,,,,,,,,,,,,,,,,,,,,,,,,,
738101,false,59.533.215,true,https://images.metmuseum.org/CRDImages/dp/original/DP871977.jpg,https://images.metmuseum.org/CRDImages/dp/web-large/DP871977.jpg,,Drawings and Prints,Print,The Triumph of Hypocrisy,,,,,,Artist,,Thomas Rowlandson,"British, London 1757–1827 London",,"Rowlandson, Thomas",,1757,1827,"January 11, 1787",1787,1787,Hand-colored stippled etching and aquatint,Sheet: 12 1/2 × 16 1/16 in. (31.7 × 40.8 cm),"The Elisha Whittelsey Collection, The Elisha Whittelsey Fund, 1959",,,,,,,,,,,,Prints,,,2019-04-27T03:00:45.603Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/738101,Satire,Artist,Thomas Rowlandson,Artist,After Samuel Collings,Publisher,Elizabeth Jackson,,,Interiors,Men,Women,Cats,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
737937,false,59.533.449,true,https://images.metmuseum.org/CRDImages/dp/original/DP871945.jpg,https://images.metmuseum.org/CRDImages/dp/web-large/DP871945.jpg,,Drawings and Prints,Print,And Now His Lifted Eyes The Ceiling Sought...,,,,,,Artist,,Thomas Rowlandson,"British, London 1757–1827 London",,"Rowlandson, Thomas",,1757,1827,1787,1787,1787,Etching,Sheet: 7 1/2 × 9 3/16 in. (19 × 23.4 cm),"The Elisha Whittelsey Collection, The Elisha Whittelsey Fund, 1959",,,,,,,,,,,,Prints,,,2019-04-27T03:00:45.603Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/737937,Satire,Artist,Thomas Rowlandson,,,,,,,Cats,Dogs,Fireplaces,Men,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
738065,false,46.46.234,true,https://images.metmuseum.org/CRDImages/dp/original/DP868401.jpg,https://images.metmuseum.org/CRDImages/dp/web-large/DP868401.jpg,,Drawings and Prints,Print,"Cover for 'Nuevo Oraculo ó sea El Libro del Porvenír', an old women seated at a table and reading someone's fortune from cards",,,,,,Artist,,José Guadalupe Posada,"Mexican, 1851–1913",,"Posada, José Guadalupe",,1851,1913,ca. 1880–1910,1875,1915,Photo-relief and letterpress in red ink on tan paper,Sheet: 5 13/16 × 7 7/8 in. (14.8 × 20 cm),"The Elisha Whittelsey Collection, The Elisha Whittelsey Fund, 1946",,,,,,,,,,,,Prints,,,2019-02-01T10:50:49.477Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/738065,Women,Artist,José Guadalupe Posada,Publisher,Antonio Vanegas Arroyo,,,,,Cats,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
720475,false,59.654.14(10),true,https://images.metmuseum.org/CRDImages/dp/original/DP861998.jpg,https://images.metmuseum.org/CRDImages/dp/web-large/DP861998.jpg,,Drawings and Prints,Print,"F. du Thibet from playing cards ""Jeu d'Or""",,,,,,Artist,,"Anonymous, French, 18th century",,,"Anonymous, French, 18th century",,1700,1800,1700–1799,1700,1799,Etching and hand coloring (watercolor),3 3/16 × 2 1/16 in. (8.1 × 5.3 cm),"Gift of the Estate of James Hazen Hyde, 1959",,,,,,,,,,,,Prints,,,2019-02-01T10:50:49.477Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/720475,Portraits,Artist,"Anonymous, French, 18th century",,,,,,,Women,Playing Cards,Cats,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
760668,false,1978.643.59(9),true,https://images.metmuseum.org/CRDImages/dp/original/DP875623.jpg,https://images.metmuseum.org/CRDImages/dp/web-large/DP875623.jpg,,Drawings and Prints,Print,Broadside with 48 scenes of quadrupeds (animals),,,,,,Publisher,,José María Marés,"Spanish, active ca. 1850–70",,"Marés, José María",,1850,1870,ca. 1860–1870,1855,1865,Wood engraving,Sheet: 16 15/16 × 12 3/16 in. (43 × 31 cm),"Max G. Wildnauer Fund, 1978",,,,,,,,,,,,Prints,,,2019-02-01T10:50:49.477Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/760668,Camels,Publisher,José María Marés,,,,,,,Cats,Elephants,Lions,Tigers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
760641,false,1978.643.58(4),true,https://images.metmuseum.org/CRDImages/dp/original/DP875653.jpg,https://images.metmuseum.org/CRDImages/dp/web-large/DP875653.jpg,,Drawings and Prints,Print,Broadside with 48 scenes relating to the life of a dog told by himself,,,,,,Publisher,,José María Marés,"Spanish, active ca. 1850–70",,"Marés, José María",,1850,1870,1874,1874,1874,Wood engraving,Sheet: 17 5/16 × 12 5/8 in. (44 × 32 cm),"Max G. Wildnauer Fund, 1978",,,,,,,,,,,,Prints,,,2019-02-01T10:50:49.477Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/760641,Men,Publisher,José María Marés,,,,,,,Women,Cats,Dogs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
775382,false,59.533.493,true,https://images.metmuseum.org/CRDImages/dp/original/DP879603.jpg,https://images.metmuseum.org/CRDImages/dp/web-large/DP879603.jpg,,Drawings and Prints,Print,A Visit to the Aunt,,,,,,Artist,,Thomas Rowlandson,"British, London 1757–1827 London",,"Rowlandson, Thomas",,1757,1827,"December 20, 1794",1794,1794,Hand-colored etching and aquatint,Sheet (trimmed): 6 11/16 × 8 3/4 in. (17 × 22.2 cm),"The Elisha Whittelsey Collection, The Elisha Whittelsey Fund, 1959",,,,,,,,,,,,Prints,,,2019-02-21T03:00:46.757Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/775382,Satire,Artist,Thomas Rowlandson,Artist,Aquatint by Francis Jukes,Publisher,S. W. Fores,,,Men,Women,Cats,Servants,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
775383,false,59.533.492,true,https://images.metmuseum.org/CRDImages/dp/original/DP879602.jpg,https://images.metmuseum.org/CRDImages/dp/web-large/DP879602.jpg,,Drawings and Prints,Print,A Visit to the Aunt,,,,,,Artist,,Thomas Rowlandson,"British, London 1757–1827 London",,"Rowlandson, Thomas",,1757,1827,"December 20, 1794",1794,1794,Etching and aquatint,Sheet (trimmed): 6 13/16 × 9 1/8 in. (17.3 × 23.2 cm),"The Elisha Whittelsey Collection, The Elisha Whittelsey Fund, 1959",,,,,,,,,,,,Prints,,,2019-02-21T03:00:46.757Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/775383,Satire,Artist,Thomas Rowlandson,Artist,Aquatint by Francis Jukes,Publisher,S. W. Fores,,,Men,Women,Cats,Servants,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
775366,false,2018.53.3,true,https://images.metmuseum.org/CRDImages/dp/original/DP879795.jpg,https://images.metmuseum.org/CRDImages/dp/web-large/DP879795.jpg,,Drawings and Prints,,"Dancing Man, Holding a Violin, Seen from Behind",,,,,"Second Suite of Figures, no. 3",Artist,,Philippe Jacques de Loutherbourg,"French, Strasbourg 1740–1812 London",,"Loutherbourg, Philippe Jacques de",,1740,1812,1755–71,1755,1771,Etching,Sheet: 5 3/16 × 3 3/4 in. (13.2 × 9.5 cm),"The Elisha Whittelsey Collection, The Elisha Whittelsey Fund, 2018",,,,,,,,,,,,Prints,,,2019-05-29T04:47:01.217Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/775366,Men,Artist,Philippe Jacques de Loutherbourg,,,,,,,Dancing,Violins,Cats,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
811864,false,59.533.1915,true,https://images.metmuseum.org/CRDImages/dp/original/DP881482.jpg,https://images.metmuseum.org/CRDImages/dp/web-large/DP881482.jpg,,Drawings and Prints,Print,Tax Gatherer,,,,,Country Characters,Artist,,Thomas Rowlandson,"British, London 1757–1827 London",,"Rowlandson, Thomas",,1757,1827,"August 30, 1799",1799,1799,Hand-colored etching,Sheet (trimmed): 8 13/16 × 6 7/8 in. (22.4 × 17.5 cm),"The Elisha Whittelsey Collection, The Elisha Whittelsey Fund, 1959",,,,,,,,,,,,Prints,,,2019-02-21T03:00:46.757Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/811864,Satire,Artist,Thomas Rowlandson,Artist,After George Moutard Woodward,Publisher,"Rudolph Ackermann, London",,,Men,Women,Cats,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
811952,false,59.533.1963,true,https://images.metmuseum.org/CRDImages/dp/original/DP881808.jpg,https://images.metmuseum.org/CRDImages/dp/web-large/DP881808.jpg,,Drawings and Prints,Print,Ducking a Scold,,,,,,Artist and publisher,,Thomas Rowlandson,"British, London 1757–1827 London",,"Rowlandson, Thomas",,1757,1827,"April 12, 1803",1803,1803,Hand-colored etching,"Plate: 13 3/4 × 9 3/4 in. (35 × 24.8 cm)
Sheet: 16 5/8 × 10 9/16 in. (42.3 × 26.8 cm)","The Elisha Whittelsey Collection, The Elisha Whittelsey Fund, 1959",,,,,,,,,,,,Prints,,,2019-02-21T03:00:46.757Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/811952,Satire,Artist and publisher,Thomas Rowlandson,,,,,,,Men,Women,Cats,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
